;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42
1;-37,68315412;38,42078853;-91,71039427;106,2623656;12;107,3935484;-48,15842294;67;-151,1039427;76,57921147;87,1311828;24,89605735;137,3935484;-67,84157706;30;70,42078853;-22,8688172;73,1311828;4;55,28960573;-70,26236559;-119,1039427;-115,3935484;25,10394265;-50,71039427;124,9727599;19,84157706;-58,97275986;-130,1039427;8,289605735;34,1311828;10,1311828;-0,131182796;32,39354839;-53,28960573;-113,9727599;-48,44802867;-60,57921147;80,28960573;-0,972759857;150,3935484;-56,8688172
1;43,31684588;-72,57921147;35,28960573;-46,73763441;57;103,3935484;-5,158422939;-61;-92,10394265;76,57921147;85,1311828;-39,10394265;-12,60645161;7,158422939;6;33,42078853;111,1311828;97,1311828;16;39,28960573;-30,26236559;-157,1039427;-25,39354839;27,10394265;-53,71039427;37,97275986;45,84157706;-118,9727599;8,896057348;-35,71039427;-73,8688172;6,131182796;-65,1311828;119,3935484;-54,28960573;-109,9727599;5,551971326;-31,57921147;7,289605735;-68,97275986;128,3935484;-65,8688172
1;-28,68315412;-29,57921147;68,28960573;37,26236559;-40;17,39354839;16,84157706;-95;-91,10394265;32,57921147;89,1311828;-145,1039427;-21,60645161;-107,8415771;50;-84,57921147;-33,8688172;18,1311828;58;-0,710394265;13,73763441;-142,1039427;-70,39354839;98,10394265;83,28960573;112,9727599;99,84157706;-104,9727599;5,896057348;90,28960573;-35,8688172;85,1311828;39,8688172;134,3935484;-57,28960573;-74,97275986;128,5519713;-41,57921147;-36,71039427;-120,9727599;83,39354839;1,131182796
1;-140,6831541;52,42078853;-2,710394265;-52,73763441;49;-12,60645161;-39,15842294;44;15,89605735;46,57921147;111,1311828;-36,10394265;-17,60645161;71,15842294;76;-87,57921147;-36,8688172;-56,8688172;66;-101,7103943;45,73763441;27,89605735;-91,39354839;11,10394265;44,28960573;-15,02724014;-20,15842294;-64,97275986;-96,10394265;-33,71039427;106,1311828;65,1311828;-107,1311828;-34,60645161;-83,28960573;-52,97275986;19,55197133;79,42078853;-11,71039427;-91,97275986;29,39354839;-35,8688172
1;-125,6831541;52,42078853;-85,71039427;6,262365591;-43;26,39354839;3,841577061;72;-127,1039427;69,57921147;32,1311828;-38,10394265;-16,60645161;-106,8415771;-78;106,4207885;4,131182796;67,1311828;-83;-74,71039427;-84,26236559;-35,10394265;-128,3935484;145,1039427;17,28960573;21,97275986;23,84157706;20,02724014;-53,10394265;3,289605735;-35,8688172;62,1311828;-36,1311828;119,3935484;31,71039427;-70,97275986;-43,44802867;-65,57921147;-21,71039427;-41,97275986;46,39354839;-20,8688172
1;-29,68315412;26,42078853;-19,71039427;111,2623656;-9;50,39354839;96,84157706;-45;-72,10394265;7,57921147;-77,8688172;-94,10394265;15,39354839;-75,84157706;64;-57,57921147;15,1311828;44,1311828;-100;77,28960573;-73,26236559;14,89605735;-57,39354839;130,1039427;-97,71039427;138,9727599;30,84157706;-97,97275986;-21,10394265;-75,71039427;-34,8688172;48,1311828;6,868817204;-18,60645161;-17,28960573;-36,97275986;124,5519713;-32,57921147;81,28960573;42,02724014;-3,606451613;56,1311828
1;9,316845878;104,4207885;8,289605735;112,2623656;-66;-9,606451613;-55,15842294;-26;-156,1039427;-16,42078853;89,1311828;33,89605735;61,39354839;-89,84157706;77;-81,57921147;100,1311828;82,1311828;32;-46,71039427;-134,2623656;-7,103942652;-22,39354839;47,10394265;-21,71039427;-57,02724014;-57,15842294;-5,972759857;-69,10394265;-78,71039427;30,1311828;90,1311828;-16,1311828;105,3935484;27,71039427;-72,97275986;39,55197133;-13,57921147;36,28960573;-66,97275986;77,39354839;-35,8688172
1;-2,683154122;96,42078853;20,28960573;-8,737634409;-24;99,39354839;114,8415771;5;-141,1039427;-101,4207885;110,1311828;-70,10394265;47,39354839;-79,84157706;39;67,42078853;-24,8688172;-42,8688172;3;-23,71039427;27,73763441;36,89605735;-111,3935484;109,1039427;-41,71039427;-9,027240143;22,84157706;-83,97275986;19,89605735;-64,71039427;-6,868817204;-17,8688172;-62,1311828;5,393548387;29,71039427;-50,97275986;-30,44802867;107,4207885;33,28960573;-45,97275986;139,3935484;80,1311828
1;-127,6831541;95,42078853;-74,71039427;-39,73763441;-37;3,393548387;44,84157706;0;-24,10394265;13,57921147;2,131182796;-26,10394265;34,39354839;-72,84157706;-54;82,42078853;93,1311828;12,1311828;60;-51,71039427;-76,26236559;20,89605735;36,60645161;-3,896057348;31,28960573;-6,027240143;79,84157706;-19,97275986;-128,1039427;-78,71039427;-69,8688172;-50,8688172;-15,1311828;120,3935484;46,71039427;-80,97275986;65,55197133;90,42078853;51,28960573;-34,97275986;114,3935484;-64,8688172
1;-63,68315412;67,42078853;-78,71039427;-28,73763441;-35;28,39354839;-50,15842294;-37;3,896057348;16,57921147;-23,8688172;-56,10394265;-25,60645161;-62,84157706;-32;82,42078853;-49,8688172;106,1311828;2;24,28960573;-70,26236559;-31,10394265;-67,39354839;35,10394265;68,28960573;45,97275986;84,84157706;-41,97275986;-108,1039427;-78,71039427;100,1311828;60,1311828;45,8688172;-19,60645161;-31,28960573;-35,97275986;116,5519713;70,42078853;-11,71039427;-46,97275986;146,3935484;-69,8688172
1;-81,68315412;40,42078853;12,28960573;115,2623656;76;83,39354839;-5,158422939;-6;-26,10394265;83,57921147;57,1311828;-105,1039427;-42,60645161;10,15842294;-28;27,42078853;16,1311828;-42,8688172;35;-91,71039427;-46,26236559;-136,1039427;-107,3935484;-5,896057348;88,28960573;20,97275986;40,84157706;-117,9727599;-122,1039427;-8,710394265;27,1311828;13,1311828;-82,1311828;16,39354839;89,71039427;-77,97275986;55,55197133;-52,57921147;18,28960573;-10,97275986;141,3935484;-66,8688172
1;-34,68315412;19,42078853;-31,71039427;35,26236559;-23;-23,60645161;88,84157706;-82;-120,1039427;57,57921147;99,1311828;-121,1039427;-3,606451613;-83,84157706;51;-24,57921147;-69,8688172;44,1311828;-54;-28,71039427;-128,2623656;-88,10394265;19,60645161;-2,896057348;-94,71039427;35,97275986;-66,15842294;-31,97275986;-123,1039427;-48,71039427;90,1311828;-7,868817204;-89,1311828;108,3935484;-43,28960573;-10,97275986;-11,44802867;40,42078853;5,289605735;16,02724014;23,39354839;17,1311828
1;-104,6831541;-66,57921147;-96,71039427;13,26236559;40;46,39354839;120,8415771;-26;-114,1039427;-58,42078853;63,1311828;-12,10394265;-4,606451613;-39,84157706;-55;10,42078853;7,131182796;21,1311828;-46;25,28960573;-28,26236559;8,896057348;-106,3935484;142,1039427;-88,71039427;67,97275986;-32,15842294;-7,972759857;6,896057348;70,28960573;0,131182796;-33,8688172;-64,1311828;150,3935484;-29,28960573;-30,97275986;75,55197133;16,42078853;37,28960573;0,027240143;110,3935484;-56,8688172
1;-135,6831541;3,42078853;-94,71039427;91,26236559;21;113,3935484;-8,158422939;-99;-136,1039427;-1,42078853;72,1311828;-69,10394265;-3,606451613;-87,84157706;-67;7,42078853;92,1311828;2,131182796;100;87,28960573;-40,26236559;-11,10394265;-18,39354839;65,10394265;-35,71039427;21,97275986;-0,158422939;-129,9727599;23,89605735;58,28960573;-53,8688172;-71,8688172;13,8688172;-5,606451613;55,71039427;-137,9727599;55,55197133;86,42078853;-47,71039427;-133,9727599;-33,60645161;-34,8688172
1;49,31684588;-26,57921147;57,28960573;36,26236559;57;4,393548387;101,8415771;-17;39,89605735;-93,42078853;-24,8688172;32,89605735;82,39354839;-83,84157706;87;62,42078853;65,1311828;58,1311828;9;1,289605735;62,73763441;-20,10394265;-38,39354839;124,1039427;71,28960573;30,97275986;-16,15842294;16,02724014;-71,10394265;21,28960573;-37,8688172;89,1311828;49,8688172;137,3935484;-50,28960573;-135,9727599;108,5519713;53,42078853;94,28960573;-99,97275986;-10,60645161;72,1311828
1;-50,68315412;40,42078853;-61,71039427;8,262365591;-82;16,39354839;29,84157706;81;-71,10394265;21,57921147;59,1311828;-12,10394265;36,39354839;-56,84157706;26;46,42078853;-80,8688172;34,1311828;-56;-1,710394265;-130,2623656;-132,1039427;-59,39354839;30,10394265;-105,7103943;43,97275986;76,84157706;60,02724014;-68,10394265;35,28960573;-26,8688172;32,1311828;-11,1311828;54,39354839;-56,28960573;-37,97275986;-39,44802867;-75,57921147;-56,71039427;-69,97275986;28,39354839;76,1311828
1;10,31684588;54,42078853;-39,71039427;51,26236559;-17;-16,60645161;14,84157706;-9;-141,1039427;55,57921147;-46,8688172;21,89605735;47,39354839;-69,84157706;-13;82,42078853;97,1311828;46,1311828;41;-6,710394265;13,73763441;-114,1039427;-99,39354839;50,10394265;-56,71039427;-5,027240143;-67,15842294;50,02724014;-69,10394265;-60,71039427;98,1311828;8,131182796;23,8688172;45,39354839;-7,289605735;-88,97275986;94,55197133;5,42078853;75,28960573;53,02724014;126,3935484;-28,8688172
1;45,31684588;75,42078853;-49,71039427;14,26236559;-36;23,39354839;85,84157706;-82;-42,10394265;-61,42078853;60,1311828;-139,1039427;37,39354839;-75,84157706;79;-83,57921147;-38,8688172;-25,8688172;-92;68,28960573;58,73763441;-74,10394265;-60,39354839;8,103942652;-34,71039427;-30,02724014;92,84157706;-124,9727599;9,896057348;41,28960573;23,1311828;-25,8688172;-37,1311828;120,3935484;79,71039427;22,02724014;54,55197133;2,42078853;-94,71039427;-107,9727599;-1,606451613;-5,868817204
1;0,316845878;32,42078853;93,28960573;110,2623656;84;61,39354839;85,84157706;-16;-87,10394265;50,57921147;-13,8688172;-67,10394265;67,39354839;71,15842294;6;-10,57921147;-23,8688172;79,1311828;9;-92,71039427;-52,26236559;-80,10394265;-132,3935484;3,103942652;62,28960573;37,97275986;82,84157706;-12,97275986;-35,10394265;61,28960573;20,1311828;22,1311828;-39,1311828;15,39354839;-10,28960573;-139,9727599;11,55197133;-24,57921147;-2,710394265;35,02724014;127,3935484;111,1311828
1;-123,6831541;-28,57921147;39,28960573;-37,73763441;27;-37,60645161;-6,158422939;-36;7,896057348;-6,42078853;-37,8688172;-58,10394265;146,3935484;61,15842294;78;91,42078853;88,1311828;60,1311828;-84;21,28960573;-101,2623656;38,89605735;-9,393548387;-33,89605735;-105,7103943;22,97275986;-1,158422939;32,02724014;26,89605735;-55,71039427;-27,8688172;33,1311828;26,8688172;3,393548387;-7,289605735;-23,97275986;126,5519713;-56,57921147;-60,71039427;27,02724014;9,393548387;-11,8688172
1;37,31684588;79,42078853;-62,71039427;15,26236559;-89;148,3935484;74,84157706;78;26,89605735;43,57921147;52,1311828;-1,103942652;87,39354839;-48,84157706;-37;41,42078853;-81,8688172;32,1311828;-37;-49,71039427;-128,2623656;-44,10394265;-13,39354839;36,10394265;-78,71039427;36,97275986;-59,15842294;-60,97275986;-83,10394265;-72,71039427;79,1311828;52,1311828;-9,131182796;75,39354839;-85,28960573;-122,9727599;-1,448028674;-15,57921147;48,28960573;-92,97275986;-14,60645161;61,1311828
1;-95,68315412;109,4207885;58,28960573;69,26236559;84;-15,60645161;104,8415771;52;-10,10394265;-23,42078853;-39,8688172;31,89605735;37,39354839;-117,8415771;83;-70,57921147;20,1311828;67,1311828;32;-23,71039427;50,73763441;-65,10394265;-25,39354839;1,103942652;21,28960573;-25,02724014;-62,15842294;-16,97275986;-136,1039427;-62,71039427;-9,868817204;-6,868817204;-50,1311828;21,39354839;15,71039427;-5,972759857;-48,44802867;40,42078853;-85,71039427;-130,9727599;-44,60645161;-34,8688172
1;-51,68315412;83,42078853;-20,71039427;29,26236559;-3;40,39354839;39,84157706;-1;-132,1039427;-25,42078853;72,1311828;-100,1039427;145,3935484;2,158422939;-56;57,42078853;-70,8688172;-4,868817204;70;-43,71039427;-116,2623656;13,89605735;-99,39354839;72,10394265;-67,71039427;-36,02724014;-68,15842294;36,02724014;-17,10394265;-95,71039427;79,1311828;-1,868817204;-77,1311828;-43,60645161;19,71039427;-126,9727599;59,55197133;-27,57921147;-63,71039427;-99,97275986;35,39354839;106,1311828
1;8,316845878;-65,57921147;-67,71039427;-14,73763441;6;-34,60645161;51,84157706;-73;5,896057348;-8,42078853;6,131182796;-49,10394265;-46,60645161;-111,8415771;99;-33,57921147;-52,8688172;82,1311828;-85;-19,71039427;42,73763441;-104,1039427;26,60645161;57,10394265;-66,71039427;-6,027240143;86,84157706;27,02724014;-97,10394265;-44,71039427;72,1311828;46,1311828;62,8688172;-11,60645161;-40,28960573;24,02724014;115,5519713;44,42078853;54,28960573;26,02724014;5,393548387;77,1311828
1;-18,68315412;21,42078853;83,28960573;28,26236559;60;93,39354839;-12,15842294;62;-84,10394265;83,57921147;-32,8688172;25,89605735;-32,60645161;-29,84157706;76;-3,57921147;-19,8688172;68,1311828;77;-43,71039427;46,73763441;-21,10394265;10,60645161;114,1039427;-83,71039427;30,97275986;14,84157706;1,027240143;-56,10394265;-15,71039427;24,1311828;100,1311828;58,8688172;31,39354839;-56,28960573;-45,97275986;127,5519713;18,42078853;-28,71039427;-52,97275986;63,39354839;-43,8688172
1;35,31684588;-64,57921147;-11,71039427;75,26236559;-1;15,39354839;78,84157706;61;-150,1039427;-52,42078853;-16,8688172;-5,103942652;95,39354839;-9,841577061;19;77,42078853;71,1311828;-15,8688172;63;-83,71039427;-1,262365591;-127,1039427;17,60645161;-17,89605735;-94,71039427;-52,02724014;9,841577061;-105,9727599;-77,10394265;-51,71039427;58,1311828;-28,8688172;-88,1311828;120,3935484;19,71039427;-124,9727599;30,55197133;93,42078853;55,28960573;55,02724014;150,3935484;-80,8688172
1;38,31684588;-70,57921147;39,28960573;-63,73763441;-23;25,39354839;75,84157706;-93;-96,10394265;5,57921147;-13,8688172;-51,10394265;48,39354839;-20,84157706;-60;-5,57921147;22,1311828;53,1311828;64;-46,71039427;-80,26236559;4,896057348;-128,3935484;140,1039427;79,28960573;104,9727599;-61,15842294;56,02724014;35,89605735;83,28960573;-33,8688172;46,1311828;-13,1311828;-46,60645161;55,71039427;-22,97275986;97,55197133;109,4207885;-102,7103943;-84,97275986;77,39354839;25,1311828
1;5,316845878;1,42078853;-51,71039427;117,2623656;-24;8,393548387;60,84157706;52;-63,10394265;54,57921147;-51,8688172;-107,1039427;39,39354839;-40,84157706;-99;-5,57921147;16,1311828;-52,8688172;87;-84,71039427;46,73763441;-21,10394265;-82,39354839;-22,89605735;82,28960573;0,972759857;19,84157706;-94,97275986;-146,1039427;64,28960573;33,1311828;-80,8688172;58,8688172;101,3935484;31,71039427;-20,97275986;9,551971326;99,42078853;62,28960573;-84,97275986;52,39354839;-72,8688172
1;45,31684588;-40,57921147;31,28960573;25,26236559;76;-7,606451613;24,84157706;-13;-44,10394265;-55,42078853;64,1311828;-111,1039427;11,39354839;45,15842294;89;-44,57921147;-47,8688172;64,1311828;49;-42,71039427;-25,26236559;-68,10394265;-31,39354839;53,10394265;-80,71039427;44,97275986;104,8415771;-121,9727599;-23,10394265;-25,71039427;-43,8688172;56,1311828;-54,1311828;43,39354839;-1,289605735;-56,97275986;116,5519713;22,42078853;68,28960573;12,02724014;83,39354839;3,131182796
1;-90,68315412;97,42078853;-63,71039427;109,2623656;39;-4,606451613;32,84157706;-5;-128,1039427;14,57921147;62,1311828;-156,1039427;114,3935484;6,158422939;11;-33,57921147;109,1311828;-20,8688172;31;-85,71039427;-66,26236559;37,89605735;-48,39354839;70,10394265;-91,71039427;48,97275986;-36,15842294;37,02724014;-134,1039427;72,28960573;65,1311828;24,1311828;-92,1311828;64,39354839;72,71039427;-32,97275986;64,55197133;92,42078853;-103,7103943;34,02724014;52,39354839;-66,8688172
1;-55,68315412;33,42078853;66,28960573;91,26236559;-23;151,3935484;60,84157706;81;-132,1039427;-47,42078853;35,1311828;-108,1039427;23,39354839;-55,84157706;4;-6,57921147;-7,868817204;19,1311828;21;4,289605735;-19,26236559;26,89605735;13,60645161;-41,89605735;67,28960573;4,972759857;-11,15842294;-35,97275986;11,89605735;-47,71039427;100,1311828;-8,868817204;-94,1311828;2,393548387;68,71039427;-136,9727599;-27,44802867;-44,57921147;-94,71039427;-121,9727599;-3,606451613;-36,8688172
1;-119,6831541;84,42078853;24,28960573;-22,73763441;68;39,39354839;-62,15842294;3;-21,10394265;1,57921147;-31,8688172;40,89605735;150,3935484;-58,84157706;-15;55,42078853;-15,8688172;-25,8688172;66;-52,71039427;23,73763441;-61,10394265;-47,39354839;102,1039427;-45,71039427;-16,02724014;-66,15842294;-121,9727599;-125,1039427;-100,7103943;20,1311828;-60,8688172;74,8688172;19,39354839;-29,28960573;-136,9727599;66,55197133;45,42078853;-84,71039427;-111,9727599;7,393548387;-38,8688172
1;-24,68315412;49,42078853;10,28960573;-29,73763441;21;56,39354839;119,8415771;-75;-142,1039427;-59,42078853;51,1311828;-31,10394265;106,3935484;-67,84157706;35;6,42078853;-16,8688172;-20,8688172;-90;-18,71039427;18,73763441;-130,1039427;-67,39354839;86,10394265;-5,710394265;77,97275986;81,84157706;-82,97275986;-156,1039427;-59,71039427;8,131182796;-45,8688172;-107,1311828;143,3935484;90,71039427;-131,9727599;47,55197133;-27,57921147;-21,71039427;-77,97275986;-2,606451613;-41,8688172
1;-63,68315412;110,4207885;-3,710394265;50,26236559;23;-28,60645161;-33,15842294;94;-75,10394265;-20,42078853;52,1311828;-65,10394265;-30,60645161;37,15842294;40;61,42078853;96,1311828;-52,8688172;5;-87,71039427;-83,26236559;-81,10394265;-139,3935484;-30,89605735;25,28960573;23,97275986;-27,15842294;1,027240143;24,89605735;87,28960573;47,1311828;-51,8688172;58,8688172;138,3935484;58,71039427;38,02724014;33,55197133;107,4207885;-42,71039427;3,027240143;-8,606451613;88,1311828
1;-98,68315412;-63,57921147;-60,71039427;129,2623656;65;112,3935484;33,84157706;49;30,89605735;18,57921147;25,1311828;-82,10394265;71,39354839;13,15842294;30;23,42078853;-38,8688172;-79,8688172;26;-49,71039427;-128,2623656;20,89605735;2,606451613;55,10394265;49,28960573;28,97275986;-47,15842294;-6,972759857;-90,10394265;5,289605735;-67,8688172;-1,868817204;-49,1311828;10,39354839;88,71039427;-124,9727599;94,55197133;46,42078853;-81,71039427;0,027240143;-17,60645161;-18,8688172
1;-101,6831541;70,42078853;81,28960573;90,26236559;-93;-32,60645161;76,84157706;-98;-115,1039427;43,57921147;90,1311828;-114,1039427;117,3935484;10,15842294;-5;-43,57921147;89,1311828;-79,8688172;21;67,28960573;-58,26236559;-135,1039427;40,60645161;54,10394265;29,28960573;69,97275986;113,8415771;-43,97275986;33,89605735;38,28960573;-36,8688172;110,1311828;-29,1311828;-11,60645161;-43,28960573;-135,9727599;-4,448028674;11,42078853;-17,71039427;39,02724014;125,3935484;-70,8688172
1;-66,68315412;83,42078853;-8,710394265;72,26236559;39;21,39354839;89,84157706;55;-49,10394265;73,57921147;105,1311828;-55,10394265;-23,60645161;-82,84157706;-16;-36,57921147;-40,8688172;-26,8688172;47;68,28960573;-36,26236559;-15,10394265;-58,39354839;-4,896057348;-35,71039427;117,9727599;-63,15842294;-120,9727599;-101,1039427;-51,71039427;96,1311828;-58,8688172;-89,1311828;121,3935484;69,71039427;-97,97275986;-49,44802867;-76,57921147;89,28960573;-88,97275986;45,39354839;-75,8688172
1;-71,68315412;-13,57921147;70,28960573;-7,737634409;-92;89,39354839;99,84157706;-6;-30,10394265;86,57921147;91,1311828;-67,10394265;125,3935484;24,15842294;9;-40,57921147;54,1311828;31,1311828;-44;-48,71039427;20,73763441;-46,10394265;-126,3935484;93,10394265;-5,710394265;-17,02724014;-36,15842294;-126,9727599;-24,10394265;22,28960573;-19,8688172;15,1311828;39,8688172;-13,60645161;88,71039427;-11,97275986;119,5519713;45,42078853;-98,71039427;34,02724014;61,39354839;-0,868817204
1;-21,68315412;49,42078853;-34,71039427;-6,737634409;-86;146,3935484;-65,15842294;-60;4,896057348;60,57921147;31,1311828;-10,10394265;32,39354839;-1,841577061;-9;-7,57921147;79,1311828;58,1311828;-44;-27,71039427;42,73763441;-98,10394265;-60,39354839;36,10394265;-29,71039427;62,97275986;63,84157706;-37,97275986;39,89605735;-95,71039427;62,1311828;47,1311828;37,8688172;64,39354839;12,71039427;-67,97275986;-17,44802867;-29,57921147;-41,71039427;34,02724014;-41,60645161;112,1311828
1;-51,68315412;18,42078853;34,28960573;67,26236559;-26;33,39354839;33,84157706;-11;42,89605735;-32,42078853;62,1311828;23,89605735;120,3935484;-24,84157706;-46;24,42078853;-55,8688172;-1,868817204;5;-98,71039427;-8,262365591;-14,10394265;-149,3935484;-18,89605735;30,28960573;138,9727599;-20,15842294;-44,97275986;-57,10394265;-82,71039427;87,1311828;-46,8688172;-8,131182796;71,39354839;78,71039427;-7,972759857;-3,448028674;-65,57921147;36,28960573;-28,97275986;147,3935484;105,1311828
1;29,31684588;38,42078853;35,28960573;121,2623656;-87;141,3935484;50,84157706;-60;-135,1039427;-29,42078853;-65,8688172;-127,1039427;112,3935484;-29,84157706;27;84,42078853;-2,868817204;72,1311828;93;-34,71039427;-22,26236559;-54,10394265;-26,39354839;131,1039427;-23,71039427;-21,02724014;81,84157706;-95,97275986;40,89605735;-37,71039427;43,1311828;115,1311828;-54,1311828;-14,60645161;-30,28960573;-110,9727599;78,55197133;-29,57921147;-31,71039427;-111,9727599;109,3935484;-62,8688172
1;-38,68315412;70,42078853;54,28960573;53,26236559;37;60,39354839;-30,15842294;-50;-128,1039427;-102,4207885;101,1311828;-50,10394265;21,39354839;-103,8415771;97;54,42078853;-66,8688172;77,1311828;-76;5,289605735;-112,2623656;-53,10394265;-119,3935484;101,1039427;56,28960573;80,97275986;59,84157706;34,02724014;-86,10394265;-11,71039427;-1,868817204;-18,8688172;-6,131182796;39,39354839;-3,289605735;-54,97275986;88,55197133;85,42078853;-48,71039427;-96,97275986;68,39354839;-3,868817204
1;-50,68315412;82,42078853;-18,71039427;-13,73763441;36;27,39354839;-15,15842294;-96;-136,1039427;-71,42078853;109,1311828;-125,1039427;-1,606451613;-100,8415771;-95;26,42078853;28,1311828;-35,8688172;53;-63,71039427;62,73763441;-54,10394265;18,60645161;37,10394265;68,28960573;76,97275986;114,8415771;59,02724014;-25,10394265;-14,71039427;-42,8688172;97,1311828;8,868817204;81,39354839;85,71039427;-20,97275986;85,55197133;21,42078853;54,28960573;7,027240143;49,39354839;12,1311828
1;-136,6831541;109,4207885;34,28960573;-11,73763441;-68;-43,60645161;-7,158422939;66;-70,10394265;-65,42078853;110,1311828;38,89605735;145,3935484;28,15842294;80;106,4207885;95,1311828;44,1311828;-64;-50,71039427;1,737634409;-109,1039427;-59,39354839;102,1039427;-84,71039427;131,9727599;27,84157706;-122,9727599;5,896057348;82,28960573;19,1311828;-51,8688172;-69,1311828;127,3935484;-19,28960573;24,02724014;14,55197133;82,42078853;42,28960573;-70,97275986;24,39354839;71,1311828
1;-45,68315412;-30,57921147;-36,71039427;6,262365591;-12;14,39354839;48,84157706;-39;-36,10394265;-107,4207885;-37,8688172;-63,10394265;1,393548387;-23,84157706;-74;63,42078853;-55,8688172;-16,8688172;44;35,28960573;-91,26236559;-77,10394265;-55,39354839;81,10394265;44,28960573;27,97275986;-69,15842294;-95,97275986;-106,1039427;68,28960573;5,131182796;-36,8688172;17,8688172;10,39354839;6,710394265;27,02724014;23,55197133;-64,57921147;3,289605735;30,02724014;21,39354839;-27,8688172
1;-69,68315412;-76,57921147;85,28960573;114,2623656;-86;124,3935484;-71,15842294;-92;27,89605735;72,57921147;-23,8688172;-78,10394265;86,39354839;-106,8415771;30;16,42078853;36,1311828;48,1311828;-88;17,28960573;-107,2623656;-63,10394265;11,60645161;138,1039427;73,28960573;-43,02724014;0,841577061;22,02724014;-3,103942652;-92,71039427;4,131182796;-49,8688172;18,8688172;109,3935484;67,71039427;28,02724014;81,55197133;44,42078853;48,28960573;-10,97275986;147,3935484;7,131182796
1;-3,683154122;31,42078853;-39,71039427;40,26236559;-77;144,3935484;1,841577061;6;-128,1039427;46,57921147;18,1311828;-105,1039427;99,39354839;-85,84157706;21;100,4207885;94,1311828;83,1311828;75;20,28960573;46,73763441;-56,10394265;-94,39354839;19,10394265;6,289605735;54,97275986;-27,15842294;-88,97275986;-19,10394265;-87,71039427;35,1311828;74,1311828;-2,131182796;-23,60645161;49,71039427;-102,9727599;119,5519713;25,42078853;-87,71039427;-99,97275986;134,3935484;110,1311828
1;-7,683154122;-5,57921147;-72,71039427;18,26236559;-7;4,393548387;74,84157706;-82;-139,1039427;54,57921147;-2,868817204;-119,1039427;134,3935484;-59,84157706;84;-65,57921147;-1,868817204;92,1311828;-74;-76,71039427;-76,26236559;-85,10394265;-137,3935484;60,10394265;0,289605735;-59,02724014;105,8415771;-47,97275986;-60,10394265;-62,71039427;74,1311828;46,1311828;-47,1311828;37,39354839;98,71039427;-90,97275986;56,55197133;-24,57921147;-25,71039427;-133,9727599;-29,60645161;7,131182796
1;-115,6831541;57,42078853;85,28960573;-29,73763441;-58;21,39354839;-69,15842294;-32;36,89605735;-39,42078853;-56,8688172;-41,10394265;-0,606451613;-65,84157706;-30;70,42078853;-20,8688172;-6,868817204;7;33,28960573;-96,26236559;-96,10394265;-38,39354839;-29,89605735;-12,71039427;37,97275986;-0,158422939;-115,9727599;-93,10394265;14,28960573;-51,8688172;-7,868817204;-48,1311828;-37,60645161;14,71039427;46,02724014;-41,44802867;-40,57921147;-54,71039427;-80,97275986;83,39354839;5,131182796
1;-120,6831541;7,42078853;55,28960573;-19,73763441;4;143,3935484;36,84157706;50;-123,1039427;54,57921147;9,131182796;-52,10394265;139,3935484;46,15842294;92;62,42078853;19,1311828;69,1311828;24;64,28960573;41,73763441;-69,10394265;-2,393548387;95,10394265;-83,71039427;117,9727599;10,84157706;-43,97275986;-81,10394265;-47,71039427;84,1311828;-5,868817204;25,8688172;124,3935484;46,71039427;-6,972759857;125,5519713;7,42078853;10,28960573;51,02724014;-1,606451613;-0,868817204
1;-113,6831541;-58,57921147;-45,71039427;-33,73763441;16;-37,60645161;4,841577061;13;-136,1039427;-32,42078853;116,1311828;-66,10394265;-5,606451613;54,15842294;-61;-55,57921147;33,1311828;-6,868817204;34;7,289605735;-55,26236559;-28,10394265;-116,3935484;108,1039427;65,28960573;134,9727599;-64,15842294;-32,97275986;22,89605735;-63,71039427;34,1311828;0,131182796;-82,1311828;77,39354839;-78,28960573;-123,9727599;-14,44802867;-46,57921147;-28,71039427;15,02724014;118,3935484;-17,8688172
1;-8,683154122;100,4207885;-79,71039427;-51,73763441;-36;80,39354839;30,84157706;-2;-89,10394265;-101,4207885;20,1311828;-120,1039427;133,3935484;36,15842294;74;-13,57921147;-69,8688172;18,1311828;68;17,28960573;9,737634409;-6,103942652;33,60645161;-33,89605735;-17,71039427;81,97275986;4,841577061;25,02724014;-37,10394265;-35,71039427;-37,8688172;60,1311828;12,8688172;102,3935484;9,710394265;-8,972759857;-40,44802867;94,42078853;-2,710394265;-84,97275986;8,393548387;-2,868817204
1;15,31684588;-17,57921147;-4,710394265;133,2623656;36;51,39354839;59,84157706;2;-81,10394265;56,57921147;-7,868817204;-39,10394265;-17,60645161;-29,84157706;71;76,42078853;69,1311828;95,1311828;55;79,28960573;-35,26236559;-88,10394265;-28,39354839;42,10394265;-102,7103943;-13,02724014;-37,15842294;17,02724014;-110,1039427;-33,71039427;75,1311828;-73,8688172;63,8688172;75,39354839;52,71039427;-19,97275986;86,55197133;23,42078853;40,28960573;44,02724014;-39,60645161;-46,8688172
